5_1_2_20161219192448674_glasses.jpg.chip.jpg,0,0,1
53_0_0_20170111201629101_glasses.jpg.chip.jpg,1,0,1
28_0_3_20170104215712759_glasses.jpg.chip.jpg,0,1,1
41_1_3_20170104235812019_glasses.jpg.chip.jpg,0,0,1
21_1_2_20170104020048292_glasses.jpg.chip.jpg,0,0,1
88_0_0_20170111210626829_glasses.jpg.chip.jpg,0,0,1
56_0_0_20170104211806996_glasses.jpg.chip.jpg,0,0,1
47_0_4_20170104210453028_glasses.jpg.chip.jpg,0,0,1
67_0_0_20170104023306558_glasses.jpg.chip.jpg,0,0,1
10_1_1_20170109203348828_glasses.jpg.chip.jpg,0,0,1
47_0_4_20170104210443652_glasses.jpg.chip.jpg,1,0,1
8_1_0_20170109205258890_glasses.jpg.chip.jpg,0,0,1
26_1_4_20161221193703783_glasses.jpg.chip.jpg,0,0,1
51_0_0_20170111181750481_glasses.jpg.chip.jpg,0,0,1
42_0_0_20170105173005714_glasses.jpg.chip.jpg,0,0,1
68_0_1_20170111195820243_glasses.jpg.chip.jpg,0,0,1
80_1_0_20170110154556609_glasses.jpg.chip.jpg,0,0,1
16_0_1_20170110231925176_glasses.jpg.chip.jpg,0,0,1
48_0_1_20170111203317713_glasses.jpg.chip.jpg,1,0,1
31_1_3_20170104220156327_glasses.jpg.chip.jpg,0,0,1
33_1_0_20170105183847334_glasses.jpg.chip.jpg,0,0,1
96_1_0_20170110182433943_glasses.jpg.chip.jpg,0,0,1
18_0_0_20170110232106743_glasses.jpg.chip.jpg,0,0,1
15_1_0_20170109204203014_glasses.jpg.chip.jpg,0,0,1
5_0_2_20161219192503459_glasses.jpg.chip.jpg,0,0,1
11_1_3_20170104222911112_glasses.jpg.chip.jpg,0,0,1
13_1_0_20170110220422857_glasses.jpg.chip.jpg,0,0,1
27_1_1_20170109212658510_glasses.jpg.chip.jpg,0,0,1
49_1_0_20170104213040501_glasses.jpg.chip.jpg,0,0,1
65_1_0_20170110131714147_glasses.jpg.chip.jpg,0,0,1
37_1_3_20170109132653966_glasses.jpg.chip.jpg,0,0,1
26_1_3_20170104232952337_glasses.jpg.chip.jpg,0,0,1
16_1_0_20170109213440225_glasses.jpg.chip.jpg,0,0,1
39_1_4_20170104201147354_glasses.jpg.chip.jpg,0,0,1
28_0_4_20170109140345949_glasses.jpg.chip.jpg,1,0,1
23_1_2_20170104021026844_glasses.jpg.chip.jpg,0,0,1
6_1_2_20161219200113379_glasses.jpg.chip.jpg,0,0,1
6_0_0_20170110215331722_glasses.jpg.chip.jpg,0,0,1
69_1_0_20170110141304032_glasses.jpg.chip.jpg,0,0,1
5_1_3_20161220145130080_glasses.jpg.chip.jpg,0,0,1
16_1_0_20170104013530988_glasses.jpg.chip.jpg,0,0,1
11_0_0_20170110220518578_glasses.jpg.chip.jpg,0,0,1
7_1_3_20170104223307815_glasses.jpg.chip.jpg,0,0,1
35_0_0_20170105165146660_glasses.jpg.chip.jpg,0,0,1
13_1_0_20170109201615837_glasses.jpg.chip.jpg,0,0,1
16_1_0_20170109214719630_glasses.jpg.chip.jpg,0,0,1
16_1_0_20170104013358122_glasses.jpg.chip.jpg,0,0,1
85_1_0_20170110181956588_glasses.jpg.chip.jpg,0,0,1
20_1_3_20170104222034231_glasses.jpg.chip.jpg,0,0,1
37_1_0_20170105000536252_glasses.jpg.chip.jpg,0,0,1
17_1_0_20170109214008165_glasses.jpg.chip.jpg,0,0,1
10_0_0_20170110225421531_glasses.jpg.chip.jpg,0,0,1
10_1_1_20170109203520178_glasses.jpg.chip.jpg,0,0,1
82_0_0_20170111210217828_glasses.jpg.chip.jpg,0,0,1
